-7.06484,-2.80624,-3.74462,-3.78345,6.93106,0.881921,-2.91836,-6.67501,3.0712,3.38541,-7.1622,0.134407,-7.2432,2.9318,-2.45064,-5.54271,-3.1055,-0.232368,1.58617,-6.1543,-1.16728,3.83917,3.12852,-4.29102,-5.49974,0.885708,-1.62017,-2.83596,-6.6401,-5.92535,-2.83169,-1.26475,-6.18909,2.29865,6.55653,-5.97046,4.6592,4.25959,-2.92276,5.51543,-3.71802,5.4713
3.90331,0.783227,2.08655,-6.30055,-1.76818,-1.29862,0.55044,6.86452,1.43468,-0.101383,-6.15699,4.41609,0.229377,1.9414,-7.88311,1.35087,7.27146,1.92065,0.914453,6.58687,-4.82456,-6.10175,4.3404,-1.05472,-1.94262,-2.22449,-4.05529,-3.99048,0.474442,3.97259,8.19178,-4.78555,5.63891,6.28596,-6.61398,6.56441,0.783227,-2.70192,-3.05832,8.33167,-6.45502,-5.2797
-6.86697,3.25132,3.03897,-6.73018,-6.25641,-1.02329,2.83908,-0.0043942,6.02545,-3.74939,4.18683,-0.12928,-3.64934,4.28687,-7.56041,-4.16828,-1.10494,-4.38777,6.8594,-4.43318,-3.83086,-0.0322883,-5.59288,3.63506,8.1678,6.36018,-4.90633,4.91629,1.51146,7.13394,1.25723,-3.72246,7.95794,-4.05573,7.14688,-2.67886,-8.34883,1.50523,3.18552,-6.90463,4.49379,-5.02127
0.452467,4.32526,1.86901,-7.81212,-2.92972,-7.17668,4.60476,-4.57821,8.65151,-2.56855,-4.85574,1.46696,-2.75179,-1.7376,-5.67608,-1.7044,5.51018,5.6798,-1.86878,-3.29484,6.76504,-5.46624,1.50065,5.43224,8.18287,-2.81418,-4.25684,7.36491,-1.37339,2.44453,4.23231,-1.01072,-3.16947,-4.45692,4.96994,-4.81856,3.51476,8.2826,-9.33262,-4.52559,7.07785,-5.54119
-4.02173,4.32765,2.90212,3.62444,4.18604,-7.88934,0.12329,-1.12033,-0.235298,5.03543,1.28159,-5.13101,5.63164,-4.74777,-4.78066,5.16813,2.74948,-9.19951,1.02817,-3.11197,-1.37278,-1.37895,-4.50295,0.825831,3.3801,-3.13981,-1.29917,7.20621,-3.00894,-6.40669,-1.65972,-6.84444,-6.6067,7.08012,-4.53407,-3.97113,2.99375,6.68684,-5.78497,-5.29019,-2.73043,3.59875
-0.66744,3.1301,4.08906,-3.28062,4.62471,6.56588,2.63741,-7.86047,0.264779,4.63258,3.38694,5.30076,5.78521,-2.61269,0.214545,2.42092,-1.03647,8.17659,3.03934,5.88098,0.258675,4.83651,-5.29062,0.0501726,-2.18879,3.19059,1.02585,5.72576,-7.35825,3.95214,0.520096,1.28801,3.66887,-7.828,0.619104,4.71859,2.172,6.35042,2.81369,-3.416,7.3264,4.3293
4.12953,-7.56926,5.11386,-3.14347,-1.4063,3.45781,-4.2823,-2.84579,7.87921,-2.45296,-3.81609,3.841,-3.3054,3.0723,-6.11359,-2.68782,-5.69555,-1.09989,8.25154,5.21322,6.06212e-5,4.47072,3.01413,4.1656,0.425062,0.323314,-0.856105,-4.49874,-5.12382,-5.30595,1.55229,-6.37312,-5.29307,-6.19367,6.7206,7.64685,-7.043,1.48197,-5.63616,4.87014,2.33149,1.69933
-0.629719,5.44871,5.83777,-5.63684,-0.987457,6.4659,7.66392,4.11737,8.45393,0.839075,-7.96197,-4.25062,3.55755,-3.29826,-6.61166,1.5037,-6.96775,-2.37702,-8.07489,-0.015992,-2.65858,-4.62648,-1.14951,-5.95508,4.54646,1.90112,-4.07252,-4.42573,-2.54982,5.39372,2.79605,7.05075,0.427321,7.30064,1.40093,7.75183,6.29866,5.19235,2.9191,6.48323,-6.35475,0.331249
-7.29313,-3.07633,-3.17405,3.53527,5.94433,7.75749,3.24851,-6.16303,3.32322,3.7868,3.58636,-7.24797,-6.84322,1.45018,6.40902,4.93368,-7.58923,-6.93503,1.1116,1.14206,-8.04803,-3.40801,-7.86822,3.11129,-0.55824,4.45282,7.99329,5.91272,-6.24787,5.77642,-7.93951,1.17991,2.78433,2.45417,-0.112857,-5.41929,-5.44535,-0.630878,-3.98352,-1.0947,-8.56386,-0.816126
1.80957,-4.58303,4.1803,-3.73162,-2.5342,-0.297799,4.86727,7.66386,4.65224,-7.20237,7.29624,-1.80981,2.7499,-7.87988,-3.46476,-1.31272,-4.89346,-7.96844,-1.71312,-4.31153,-6.79696,-1.16348,5.39182,-4.59786,2.22065,7.58477,2.9258,-0.0717794,-2.12152,-0.946987,-3.24907,-2.90219,8.42329,-0.718345,6.40888,1.30295,7.63805,0.0412609,1.21836,0.692774,0.755699,-5.39659
4.15327,1.25389,-4.28827,-3.38859,0.434523,-8.62759,-6.58882,2.50978,-3.74426,-2.16602,-3.18022,2.19258,8.6116,-4.84164,5.87066,5.38169,1.78271,-7.84252,5.15561,1.22111,-2.4358,5.76233,0.936855,-2.24574,3.33769,7.30046,0.819544,-0.594989,6.12141,-5.1575,1.21061,-4.90537,2.72451,-4.75673,3.69506,1.61449,4.1269,-4.49549,5.45293,-5.11783,-3.79119,-6.92043
3.89824,-1.09579,5.57531,8.17133,1.52354,-4.85616,-4.05011,6.42719,4.62038,2.23902,-0.418044,-5.43247,1.72204,6.46198,0.0249032,-3.17716,-6.53596,-0.0587208,-7.2111,-3.0405,-4.3534,-6.03468,-4.0564,-3.02237,-0.344371,4.22523,-5.12003,-2.68844,-5.64567,-2.37343,6.3716,3.16294,-0.414319,-3.69378,5.03721,7.59447,3.38884,6.45631,3.35459,-3.9956,-4.92153,1.60338
4.87039,7.85009,-3.10117,4.46725,-4.41615,-3.13144,0.807947,6.50752,-1.83288,-1.01633,-7.0615,4.47548,3.81451,-2.51064,-3.22184,5.80327,-3.44755,7.33525,2.37819,5.63219,-6.93856,-5.82599,-0.291208,-0.741962,3.83813,-2.63931,6.17365,-1.91802,-2.15632,-5.48869,-0.585894,-0.303598,4.75081,3.2681,-1.46946,-1.27519,2.91446,7.87829,4.83908,3.04965,5.20041,0.21882
2.04273,-3.21884,6.89579,-6.30074,3.43248,-4.95542,-1.96935,0.837124,-0.572039,-0.281441,3.37919,-3.37401,0.723409,3.35515,3.38182,3.45549,-0.986969,6.28541,6.79506,5.80053,-7.36118,2.18103,2.5124,1.25437,-4.00471,-5.66173,3.20988,0.0992455,-2.68386,-3.18338,-7.57012,0.541284,5.46959,-3.44914,-1.25462,0.734093,2.38752,2.56794,8.61031,-5.28386,1.75164,-5.57359
3.64702,6.54696,0.237128,7.64727,7.02109,-1.05753,6.4867,-0.389599,-2.07135,-6.9653,-1.87249,5.83178,3.13737,5.88275,1.9115,6.27521,8.10023,7.07218,3.22331,-7.65392,-8.07837,-4.66244,-2.27321,-4.54256,3.15122,-3.32945,-3.46818,3.02713,-2.71004,-2.70217,-3.23869,-7.72009,-3.11368,-3.0983,-2.61183,2.23261,3.08804,1.45866,6.22473,0.224922,5.5338,-4.93356
5.39098,3.45232,4.14454,-3.05935,3.4282,2.85281,-2.63192,1.11002,-2.95297,2.67,6.7297,2.0832,4.47981,-7.25302,1.08292,-3.86889,-1.58959,-1.46422,-2.43934,1.40781,5.71935,1.37095,-3.76696,7.47831,-7.6007,3.21555,-8.62111,6.99044,0.0319226,-5.26188,6.75863,1.37821,2.19043,-0.398819,-5.7586,-5.54381,-6.85263,-2.16565,7.1887,-4.20911,-6.73525,-0.827418
-56.2774,-3.84106,-7.79052,-1.39256,-30.939,-0.709311,-14.4634,-14.0138,-28.565,-3.67837,-3.4188,-0.681539,-7.71734,7.10576,13.2966,-4.88534
5.72008,-8.56551,-4.77591,-7.18729,7.89355,-9.0466,1.35685,1.93438,3.21536,-6.80142,-2.8381,-6.64449,-4.93954,7.48698,-3.61346,2.75539
2.76992,0.986667,-7.6419,5.3571,1.48576,-7.67467,0.328014,-3.84887,4.99936,6.07013,2.31166,0.341011,-3.35539,-5.40709,-1.94347,0.072696
2.29127,-7.22405,-3.4901,6.58534,2.00732,-5.62725,4.649,5.8908,-2.59907,-3.16868,-0.354077,-7.08609,-3.11276,0.89884,-0.721457,-3.72851
7.21964,-1.05686,-1.36527,-4.10737,-1.63897,-3.49125,-3.43346,7.4036,0.322154,-0.0955842,-3.72729,-4.57301,-3.63598,-3.17807,2.2414,-0.194644
5.89276,-0.912561,4.0227,8.34156,-6.03528,-0.512468,3.33756,7.74816,2.99685,-3.27238,8.35402,7.26469,2.43184,7.42692,-7.64111,-0.413341
5.92975,-6.81332,-3.37981,5.283,6.66537,5.63115,5.73022,3.43077,3.37779,1.26493,5.78985,-6.45173,-5.40623,5.52678,-4.582,-7.02512
-2.03894,5.76183,-5.06723,4.08527,1.4782,4.21338,8.87533,-2.54384,-3.48589,9.4315,2.92422,2.16078,-8.03698,-5.95765,1.26927,1.42607
1.39573,5.40049,6.16894,3.98742,4.74789,6.05457,8.66481,-6.62807,-4.74776,4.74306,5.45176,0.0703144,-4.86935,-6.25355,-7.14218,-6.41353
5.44248,0.51845,-1.27245,-6.49947,5.84124,0.258674,-3.55468,4.30982,-4.78848,-2.28022,-5.54113,5.72191,-1.33195,0.105961,-6.4745,-7.62694
4.07648,-5.07425,1.31755,0.0808133,-2.30226,5.96302,1.30723,4.40065,7.11783,-7.15708,-1.56969,4.19825,4.83798,-5.50767,8.60482,-8.35548
-0.98526,1.68047,-1.30076,-8.05939,3.28275,0.171632,2.42939,1.88385,-0.167303,-5.93457,-7.92646,3.08994,-6.55599,-5.40452,7.22617,-1.1052
-0.943754,-5.46214,-7.40867,-7.3629,-3.23423,2.92881,6.75698,8.43624,1.5728,0.639599,-6.999,4.24726,-5.53404,5.09927,-0.146183,2.05384
-3.30857,-8.24122,-6.49116,0.243903,5.56005,-5.37351,5.6563,-3.93579,1.79284,-6.58224,-2.89986,1.41087,5.31668,-7.64952,5.20609,2.13825
5.6986,-3.33959,-0.769245,-7.76159,5.79474,7.17826,7.50071,-2.76527,5.56907,1.02683,8.05805,4.39949,4.1192,1.58117,0.770169,8.16138
-4.76705,-6.32983,8.79305,5.484,3.15092,-4.81911,1.24381,-5.13723,-0.219306,-5.89135,2.65334,-5.89324,5.46641,5.29057,4.9183,0.312632
-1.24271,-3.30918,7.27873,2.39216,-3.6969,-0.817779,-0.401314,6.51046,3.32364,6.14057,-3.7807,-0.501358,-4.19691,6.39247,4.32442,0.814906
-24.4366,-12.9562,-14.7895,-13.9329,-16.022,3.67187,-0.635457,0.0142822,-17.1713,5.84936,-17.6752,-5.5593,-17.2771,-11.5726,-12.1635,13.4565
-2.69534,-3.55907,-3.01401,2.9896,7.56004,-2.3752,1.549,-4.92044,1.60375,-0.393872,0.103519,3.41062,-3.84936,-5.22276,7.86402,1.17448
-3.59654,-5.38011,-6.04205,-3.25615,-2.30489,5.79193,-1.97058,3.58892,0.521872,-4.3918,-1.45854,1.61315,-2.5666,2.93021,-4.61623,-2.26478
-4.18818,8.53878,-7.54808,3.4738,-1.00149,4.0257,6.03052,7.08097,-6.23255,-2.90622,4.2541,-0.541402,7.48155,-4.56423,6.70968,5.8604
-5.41808,-1.56542,-5.71843,-6.97354,-3.57628,3.85376,-4.85164,-4.83022,-0.585959,-4.32148,-7.87787,-1.60515,-3.17814,-8.36097,-2.59901,-6.05634
3.41613,-8.4142,2.18219,-1.6889,-3.53948,9.5313,8.38558,1.76781,-6.64571,6.67696,-5.38927,2.65615,4.32985,1.81964,-5.99982,6.96408
-3.74212,4.53102,3.1406,-0.556171,6.89053,5.22397,-5.02909,-2.81595,3.08616,1.03177,-1.58501,-1.91931,9.20377,6.78421,-0.724937,-4.13635
-1.44481,8.58016,3.67955,-6.75991,4.84701,-1.44798,-0.31514,2.0744,1.94037,-1.96143,4.26002,1.23765,-4.18849,-1.72484,2.21125,2.76656
0.224973,-23.7229,10.2928,-63.6648,-5.6339,7.39061,-9.07583

