-1.20862,1.94397,-1.95303,1.80871,1.44481,-1.6306,0.0324107,-0.07416,1.0184,0.69695,-0.757408,1.12583,-1.87841,-1.84338,-1.8927,0.0845666,-0.40144,-1.50658,-1.8225,-0.258339,-0.979461,-0.688711,-1.88195,-1.45238,1.04733
1.94665,-1.16709,0.574908,0.979339,-0.977572,1.87536,-0.200507,0.290353,1.36924,0.452589,0.318552,-1.36433,0.0828272,0.963958,0.850652,-1.64501,0.236641,-0.255318,1.88485,-2.4738,1.12265,-1.42405,-1.61644,1.88488,-1.67382
0.352611,-0.229804,0.300851,1.17734,0.687338,2.1635,0.918546,-0.574999,-0.523392,1.82351,1.6372,0.778532,1.69155,1.89758,-1.18857,0.646321,0.238105,-0.304392,-0.820181,0.448195,-2.23714,-0.360668,1.43428,1.89502,1.28074
-0.591815,1.22693,-0.14948,1.51976,0.634508,-1.68871,-0.77044,-0.105289,0.0631733,1.79455,-1.81481,1.37461,1.37657,-1.30259,-1.35667,-0.159154,0.275948,-0.824183,-1.40725,2.33799,-0.636921,-0.267983,1.53246,0.0369274,0.926237
-0.899289,1.73714,0.959563,-1.16819,0.62154,-0.758019,-1.21506,0.748831,-1.93725,0.207953,-0.612049,2.11392,0.179754,0.987274,0.408002,-1.42405,2.54833,-1.60573,-0.451857,-0.554918,0.471603,0.790246,-1.83398,-1.23966,-0.884365
-0.0921049,0.703085,-1.84448,-0.30427,-0.117893,-0.663533,0.684164,1.72228,1.82937,-0.0651265,0.408643,-1.59642,-1.70666,-1.36973,-1.29136,-0.809814,0.0935698,-1.64147,-1.4171,1.31306,2.22373,1.66598,1.34357,-1.69921,0.285958
0.852348,-0.127018,-1.86523,-0.017975,0.369457,-1.62059,1.95459,-0.611774,-1.69195,-0.235664,-1.70263,-0.655843,-0.116611,-1.78833,-1.44554,-1.3838,-0.872646,-1.57918,0.354899,1.87503,0.512375,-0.392773,-0.222724,0.0582904,-1.4189
0.697714,1.96374,0.64803,1.51317,1.06748,-0.756798,-1.66161,1.76891,0.932127,1.10642,1.88672,1.23725,-0.362987,1.2678,1.33006,0.42824,1.85131,0.458233,0.54976,-0.861782,-0.739558,-1.21531,-0.911928,0.265969,0.505692
0.180731,-0.437452,1.8218,-1.2259,0.326853,1.44063,-0.226997,1.54845,-1.47557,-0.81042,-0.004944,-1.17036,-0.705527,0.708945,1.87466,-0.948454,-1.58202,0.931268,-0.286081,-0.93466,-0.0855129,0.927824,1.51345,0.932829,1.18174
0.841639,1.91614,-0.573565,0.789667,-0.819575,0.903775,-1.4912,1.24805,-0.472976,-0.884365,1.32566,-0.0850246,-1.95007,-0.745567,-1.14267,0.520615,-0.203558,-1.27403,1.00497,-1.95032,-1.9812,-1.44334,0.339915,0.602741,1.5692
-0.895688,1.78295,0.00518815,-0.132633,0.191565,-0.386181,-0.826868,-0.0166631,-1.8977,-0.944914,1.39122,-0.569048,-1.72546,0.532304,-1.63939,-1.82946,-0.4438,-2.43535,2.38939,1.88354,2.54375,1.11142,-0.309977,-1.74487,0.169713
1.5034,1.95495,1.65294,-1.04685,1.21152,-0.0657369,1.34861,0.128971,1.40416,-1.32737,-0.245186,-0.66451,1.64147,-0.633656,-0.801202,-0.998749,0.0849025,1.56087,1.14862,-2.3704,0.720176,-0.498825,-1.72902,0.345625,2.06924
0.896451,1.68407,0.0557268,1.02451,1.00558,0.0768149,1.52965,-0.295846,-0.0167852,-1.95911,-0.725425,1.48637,-0.827691,1.85351,-0.0747703,0.96234,-0.654534,0.875698,-1.46324,0.437605,1.43382,-1.08872,1.03565,1.32517,-1.21318
2.22141,-0.486404,0.903897,0.302072,-0.789148,1.74279,-1.33287,0.204077,1.09372,-1.7738,0.516434,0.916349,1.08533,-2.42991,0.581744,0.822993,1.01755,-1.71606,1.12156,-0.0308237,2.51597,-0.213233,0.0545977,-1.7373,-2.89794
0.935148,-0.920988,1.44029,1.85815,-1.54259,1.18525,0.426832,0.248848,0.0453197,0.844813,1.38582,-5.65434,0.0844481,-1.00339,0.165471,1.67855,-0.77694,-0.0753807,1.05551,0.712607,-0.824274,0.541704,0.323801,-0.0928067,-0.130742
-1.19358,-2.26902,-0.628864,-1.34996,-0.106388,1.58373,-1.73461,-1.07663,2.94791,0.434034,-0.463513,-1.74902,1.54161,0.866665,-0.997406,-0.256142,0.316111,-1.67763,1.0593,-1.95691,-0.876186,-0.678549,-1.47621,-1.009,-1.95874
-0.287667,1.82385,-0.297678,0.403394,0.366405,-0.604416,-1.03452,1.3929,0.415601,2.39301,0.0601215,0.903531,0.910367,0.988372,-2.94299,1.94836,-0.985199,0.440108,1.7174,0.491012,-2.02475,-0.860589,1.0665,-0.314035,2.26475
0.44612,1.41285,-1.45958,-0.115391,-1.45836,-0.253731,-0.647689,-0.4138,-1.71313,2.47117,-0.745933,1.66601,-0.155583,1.18757,-1.42088,-1.33616,0.442671,-1.49062,1.9801,-0.828482,0.692313,-1.04413,-1.29737,0.953215,0.687674
-1.57747,-0.483352,0.714165,1.6903,0.675619,1.12094,-2.83941,1.58019,1.37181,0.848476,1.8623,0.704214,1.88406,0.133641,1.53053,-2.26963,-1.78417,1.97363,0.314984,-0.92108,0.0547198,-3.03761,-1.62862,-0.484789,1.02607
-0.794153,1.99915,1.97131,0.926725,1.6621,-1.99963,1.30296,-2.73113,2.25138,-0.270211,-1.84329,-1.79125,-0.782311,1.89303,1.50466,1.22739,1.93359,0.969329,-0.868007,0.637043,0.734336,-1.1699,-1.29429,-1.38902,0.151219
-0.727592,0.643635,2.74187,-1.79318,-0.039613,0.821131,-1.42821,0.162205,1.15138,1.01398,0.521708,0.758995,0.170629,1.48216,1.77599,1.60656,-1.22593,-1.09128,0.747276,-0.958831,-0.880947,0.056368,-0.688681,-1.50023,-1.38963
-0.847895,-0.892056,-0.197211,-0.659139,0.544267,1.42479,-0.518632,-1.29307,1.78472,0.758141,-0.783288,-0.292062,0.506668,-1.09333,-1.66552,-0.73119,-1.91043,-0.83697,-0.316996,1.96829,0.163396,-0.356552,-0.419477,1.63081,-0.437605
-1.99438,0.293161,1.17649,0.297948,0.737296,-0.815271,1.2363,-0.486282,0.753227,-0.949187,-1.09613,-1.25843,1.13392,-1.68444,-1.87439,-0.922452,1.58947,0.409986,0.552415,1.68883,0.343089,-0.0739158,2.24186,0.876553,0.934014
-1.82315,0.703207,-1.38768,1.63305,-1.68612,-0.256172,0.923185,-0.682211,-0.43321,0.689291,1.39341,1.92234,-2.43382,0.525711,0.220985,0.357344,-1.13709,-0.86874,0.560625,-1.34406,-0.959441,-0.390606,0.313547,0.839534,0.680013
1.11252,-0.432569,-0.204657,-0.793145,-1.74084,-0.0393689,0.123478,-1.84826,-0.438551,-0.726859,-0.484329,1.11972,1.91919,2.01029,0.215522,1.00299,-0.955934,0.701254,-0.636921,-0.271187,1.1062,1.20289,1.85131,-1.37965,1.61522
-0.103488,-2.63733,-1.75036,0.969424,-0.974612,0.296701,0.33137,-1.85022,0.894375,0.160344,0.209082,0.63741,1.58577,-0.105533,1.44847,1.52049,-0.743004,1.72692,0.666829,-0.794976,0.876064,0.696036,-1.59069,-2.00729,0.636067
-2.01859,-0.186834,-0.297433,0.162816,0.38316,-1.67931,1.14255,0.867763,-0.116764,1.97253,-0.828944,0.556719,2.66677,-1.26731,-1.87548,-1.15452,0.444166,1.74276,1.39406,4.3267,-1.98374,-1.10703,-0.317331,0.132756,-1.53636
-2.15311,1.41417,0.978451,0.663045,1.30146,-1.23545,1.86953,-1.17954,-0.531083,-1.87854,0.290597,2.04453,-0.714408,-0.575274,-0.675741,-1.87475,-0.153142,-0.980961,-1.004,1.50072,-0.067568,-1.60057,0.912076,0.0302133,-0.481643
-1.45994,0.797571,1.81552,1.02963,-1.7672,-0.863124,-0.785638,-0.523177,-1.72664,0.319285,-1.94601,-0.335154,0.316477,0.171788,0.0986664,1.86511,0.600909,1.2729,2.12644,0.115909,0.271401,-0.305829,1.4254,1.09116,-0.0562151
-0.610797,0.608234,-1.38939,-0.228217,0.343944,0.830745,0.0591449,-0.67513,2.08677,-0.765099,-0.376385,1.10266,0.271065,1.03464,0.864925,0.546831,0.772912,1.91003,0.378857,1.05102,1.21982,-1.07483,-1.27256,2.37492,-0.173528
0.19599,1.95495,1.73202,1.78161,-1.65514,-0.0451064,-2.32695,1.38304,1.3578,1.43529,-0.838832,0.216742,-0.855068,-1.0473,1.2158,-0.308908,-0.495926,1.03467,-1.70238,-1.98999,-0.828211,-1.65734,-1.02148,0.473464,0.181341
-1.99695,-0.279733,-1.59378,-1.03037,-1.0556,1.54503,0.35978,-1.40538,-1.39119,1.90661,0.0127567,1.63549,-1.34031,0.444136,-1.66762,1.34605,-1.06849,1.03839,1.04181,0.236274,-0.346141,1.46532,-1.02304,-1.81188,1.56395
1.86441,1.72005,0.925535,0.454054,-1.26819,-1.03015,0.679979,1.53536,2.53099,-1.54088,-1.89648,-1.60701,-0.584951,-1.09873,-0.866665,-0.0134892,-1.61412,1.48936,-0.259102,2.21098,-0.117862,2.60601,1.49388,1.17588,-1.47899
1.53917,1.75024,0.938719,-0.881802,0.0683004,0.5815,2.20652,0.252876,1.85214,1.07529,0.377602,-2.49113,-1.93005,0.453322,-0.128386,-0.751305,0.258614,1.69408,-0.743004,1.16868,1.00424,-1.33299,-1.47227,-0.11539,1.00632
1.23908,0.834925,-0.823297,-0.0731834,0.194433,0.853847,-1.90112,-0.137028,-1.28855,-1.25447,-0.758629,-0.531571,1.11679,1.56764,1.54149,-0.314158,-0.805139,0.235755,-0.0975982,-0.737266,-0.0835597,-1.50829,0.476361,-0.503647,0.861538
1.24363,1.78939,-0.113132,-0.395825,-0.255104,-1.26035,-1.22886,0.688437,-1.78832,1.88586,1.92615,-0.767541,1.18577,1.24619,0.14774,1.29868,1.39833,-0.841517,-0.608843,0.635426,1.25584,-1.04224,-0.751549,-2.11704,0.0863368
0.802667,-1.53368,-1.69848,-0.897916,-1.34956,0.386792,-0.78048,1.03671,-0.875607,0.293802,0.81402,1.38633,-0.671957,-0.660115,-0.145817,-1.24628,1.30958,-1.59606,-0.722861,1.46702,-1.39195,-1.50704,0.346663,-0.352763,-0.409253
-0.667806,-1.10544,-0.187323,0.764733,1.22483,0.588702,-1.81579,-1.42393,-0.855312,-2.41246,1.42112,1.5504,0.925504,-1.35813,1.30341,-0.295236,-1.00571,-1.30918,0.106754,-1.91611,-0.989959,0.596607,-0.200842,-1.66613,-1.27045
-1.62243,-1.92578,-1.54479,0.90524,1.66232,-0.360302,1.3722,0.814905,1.38624,-0.128605,-0.986419,-2.11504,-0.572588,-1.19764,0.0466023,-1.69176,0.22187,1.10068,-1.59822,0.679647,0.76751,0.0689108,1.20884,1.43931,1.74914
-0.546464,-0.965758,-0.176214,2.38426,1.8345,-2.31577,-1.23829,0.967009,-0.889859,-2.33891,-1.15161,2.01737,-1.81494,-1.10907,-0.586138,-1.48924,1.40193,0.0775781,-0.755333,-1.56127,1.54955,-0.19892,-0.691122,-1.25575,0.624348
-1.739,-1.14922,-0.983489,-0.0946684,-1.57234,-0.483753,-0.470168,0.001648,-0.326831,-3.86343,-0.370312,-1.72729,-1.06745,0.769616,-1.52586,-11.4356,1.51305,-0.570635,-1.98132,1.5808,1.53978,-1.19614,1.15683,-0.844813,-1.3607,-0.593341,-1.63964,-1.98889,-1.90576,-0.236885,-2.82486,-0.720176,1.66478,0.242653,-1.91052,-1.18418,1.47826,0.495071,-1.78222,-2.28158
0.427962,-1.66112,-1.16135,1.34162,-1.4785,-0.790857,-0.415967,0.53557,0.917421,1.95801,1.72961,-1.29539,1.29795,-0.203314,-1.03781,-1.86666,-0.162664,-1.18086,0.448714,-1.46922,-1.01584,-1.42707,-0.441114,0.059389,1.04343,-1.37657,-0.183905,1.8518,-1.33262,-1.8385,-0.27131,-1.0235,0.82638,-0.925871,-2.52116,0.520859,-1.68432,-0.195502,0.426222,-1.8844
-1.26411,1.11496,0.450148,2.38683,1.16977,-0.807825,-0.438185,-0.625446,-1.52623,-0.34492,0.0584454,0.131535,0.564165,1.80834,0.143376,-0.144353,-0.19367,-1.02939,1.59032,-0.0921049,0.88522,1.90108,-1.11396,-0.373486,-0.0405896,-1.74487,-1.91577,-1.35166,-1.80114,1.62938,1.66088,-1.10691,0.330882,-0.971254,-1.25474,-1.55135,-1.18247,-0.307046,0.564043,-1.29649
0.346629,-0.369915,-0.815149,0.878384,-2.13315,-1.55614,-1.73056,-0.9841,0.92819,-1.72863,-1.73461,0.421339,-1.08701,0.441359,-2.11051,-0.19599,-0.0552079,0.969695,-1.33909,1.96741,1.46776,1.02646,-0.784143,-1.08408,0.414991,1.90759,-1.90014,-1.77059,0.257515,0.0307317,1.70019,0.896817,-0.68746,0.920896,-1.90173,-1.47386,1.45994,1.20017,-1.2252,-1.59459
1.27525,-1.3994,-0.811365,0.550462,0.19953,1.24497,-1.45726,-0.685751,-0.0870695,-0.340373,1.8103,0.840907,-1.4857,0.454761,1.67956,1.40977,1.58193,-1.62072,1.48839,-0.995547,-1.19578,-0.134709,2.09702,-1.93835,-0.767385,0.451125,-0.229682,-0.616901,0.355877,-0.928922,1.25327,0.0372936,-1.89367,-0.601154,-1.26865,-0.0224006,-0.394207,-0.934904,-2.35179,0.584949
-1.58263,-0.251503,-0.726768,-1.15602,-0.0582904,0.462355,-0.270455,-1.27268,-0.526322,-0.515362,-0.622272,1.61971,0.325022,0.155423,-1.27232,0.65508,1.86221,0.828425,1.61205,1.66198,-0.395733,-0.0374157,0.143986,-1.36421,0.770226,-0.281808,-1.72411,-0.0425737,1.60228,-1.93445,-1.91406,-2.022,0.569536,0.305767,-1.08579,-1.07794,-0.598862,0.230293,1.47679,-1.9035
0.160588,-0.918546,-0.16129,1.83044,0.023011,0.0695212,0.531816,1.91565,1.72338,-0.391308,0.471023,1.14277,0.0618305,1.56951,1.89587,0.45027,1.94336,0.367748,-0.735191,1.4199,0.0350046,-0.379467,0.571093,-0.567309,-0.338328,0.538163,0.604328,-1.63561,-0.925871,0.341044,1.69656,-2.02714,-1.47105,1.37205,-0.441756,-1.24265,1.99292,-0.545518,0.832514,-1.62276
-0.540239,1.94299,0.56917,0.204291,-0.709585,-1.51134,0.683283,-0.260597,-1.50401,-1.58767,-1.29368,0.504593,0.64095,-1.06915,1.62951,1.30393,-0.455397,0.0988189,1.40208,-3.51929,-1.21116,-1.41807,1.00046,0.263646,1.80505,-0.109226,-1.57832,-1.51585,-1.05942,-0.219916,0.711509,-0.661092,1.87756,0.941862,1.10822,0.168279,1.84981,0.385544,1.80273,1.28083
-1.76525,1.27525,-1.52016,1.46849,-0.266641,0.695517,-0.603595,-1.41035,-0.900601,0.741905,-0.0220344,1.68383,0.611286,-1.16684,-0.262398,-1.43895,-1.26341,1.62167,1.61913,0.554491,1.84777,-1.17808,1.29652,-1.80139,0.457106,-1.04013,0.857265,1.22703,0.816523,-0.929289,0.861904,-2.32103,0.384228,0.0406816,1.83618,-0.950774,-1.07089,-0.303873,-0.610553,0.42732
0.228584,-0.155461,-0.70745,1.22922,-1.65465,0.91586,0.445875,-0.863124,0.202094,0.644612,1.24522,1.13413,1.41505,0.129765,-1.61498,1.93838,1.46971,0.496444,1.16596,1.49388,1.83886,0.47908,-1.09384,-1.72823,-0.361034,1.50121,-0.753774,-1.51014,0.482742,1.85827,-1.77258,-0.0491348,-0.668172,-1.5996,-1.0361,-0.237648,0.584552,-1.8876,-1.10984,-1.33699
1.93286,1.22263,2.65649,-0.886441,-0.507401,-0.976165,1.61852,-1.00159,0.925534,-2.46287,-0.245918,3.1388,-0.820887,0.111881,1.2396,1.18589,-0.217078,-0.61861,0.0401319,-0.887906,-1.4973,1.25767,0.280099,1.14658,-2.18204,0.429273,1.62584,0.223701,1.70202,-0.429335,-0.334666,-0.375805,0.980804,-0.446486,-1.11704,0.777341,1.96448,-0.634083,1.86816,1.52904
-1.15036,0.38081,0.941618,-0.847896,1.81979,-0.422407,-0.480911,-0.497391,-2.29593,1.26243,-0.936277,0.148625,-0.815971,0.675161,0.392285,-0.431959,0.649159,-1.58592,1.56066,-1.60228,-1.51234,1.58458,1.97595,0.0381784,-0.628254,-1.58238,-0.6816,1.0217,0.214577,-0.158879,0.517899,0.951231,0.782311,0.868709,1.87194,0.250282,-1.57552,0.598712,1.29609,-0.916715
-2.00394,-1.51247,0.745689,-0.26899,1.87976,-0.586261,-3.11642,1.73385,-0.189276,-1.48192,-0.10419,-0.738975,0.675985,0.599964,-0.0305795,0.15769,1.31578,0.884788,-1.82275,0.897549,-0.848231,1.81445,1.54076,1.24839,-1.96444,-1.73104,-1.15891,-1.90942,-0.653523,-2.46068,-0.911832,1.17585,-0.229316,-0.482498,1.36924,-2.27489,-1.62157,0.180853,-1.2927,-0.268014
-1.35594,0.552324,-0.163366,0.147771,-1.28452,0.52913,-0.869839,-0.574297,-0.430616,0.799738,0.43559,-0.460768,-0.79928,-1.35237,-1.71227,-1.67311,0.16718,-1.43785,0.264595,-0.874477,0.746178,0.951994,-1.07337,0.468947,0.630451,-1.78063,-0.45735,-1.62938,0.362285,0.971983,1.15546,1.82311,-0.888516,1.84899,-0.674032,2.73437,-0.51973,0.588793,0.462966,0.610462
0.459059,1.29307,0.867763,0.73852,-1.89575,-1.43419,-0.974578,-0.122135,1.33604,-1.36939,1.33128,1.85937,-0.765709,0.947268,2.22452,0.0307016,-1.37852,1.08957,1.78307,0.955412,-1.60866,1.86059,0.448561,-1.28184,0.392041,0.277322,1.68944,-1.19871,-1.53741,0.534226,-0.711418,-0.321025,0.235664,-0.029603,-0.873379,-0.664634,0.111637,1.37242,1.43297,0.23603
-2.45396,-0.515824,-1.36861,0.211646,-1.37693,1.93469,-0.726554,1.02585,1.31331,0.667196,-0.972625,1.46825,-0.685843,1.21833,-1.51063,-0.0869778,-0.266152,-1.1998,-1.07028,0.419294,-1.7954,-0.611042,-1.16931,-0.588702,0.708457,-1.56981,0.0952788,1.23701,-1.37754,1.86145,-0.421857,-0.158025,0.558397,0.223731,-0.834956,0.91757,0.692587,0.251503,1.38499,-0.992767
-1.69319,-1.02622,1.80737,-1.75426,2.42961,-1.3347,-0.731651,-0.866081,-1.6267,1.74145,1.59435,-0.243843,-0.666829,-1.25938,-0.876308,1.09409,-0.982269,0.162908,-1.28135,-1.15491,-0.309519,1.46141,1.28733,-1.4835,-1.66137,1.44969,-1.00573,-0.646687,-0.808435,-0.752892,1.26621,-0.037904,-1.38099,0.88937,-1.22202,0.374862,0.727072,-0.338233,0.439528,-0.502884
1.28294,-0.38496,-1.76867,-1.23591,-1.63637,-0.364452,1.33909,0.936888,-0.393628,0.750206,-0.0897553,0.425123,1.67418,1.21091,-0.755852,-1.09717,0.358226,-0.885586,0.150731,1.519,-0.787072,1.28279,0.351726,0.543413,0.493728,-1.77892,1.20811,1.34724,1.36863,0.532914,1.72216,0.36372,1.04331,-2.25052,1.76428,0.417951,-0.0734275,0.334544,0.280465,1.62633
-1.90368,1.5598,0.499008,1.22593,-1.71813,-0.206977,-1.64684,-0.000427259,1.25767,-0.0642416,0.0715045,-0.700766,-0.83813,1.31489,2.61927,-3.07958,-0.758599,0.955135,-1.5237,1.14667,-0.220038,-0.50618,-1.17808,-0.589434,-0.80004,-0.886563,1.66649,0.712119,-0.266671,-0.619709,0.750938,2.54931,-0.238929,0.234687,-0.744346,-1.33418,0.492478,1.18653,-0.946898,-1.0632
1.88034,-1.729,-0.852504,-0.415113,-1.36717,-1.97848,1.77319,0.210181,1.06784,-0.960265,-0.289377,1.53722,-0.257027,-0.175481,1.52266,0.940886,-0.337107,-0.976897,1.68993,-0.530351,-1.27476,0.351974,-0.360668,1.97131,0.422102,-1.01364,-1.08762,-1.83337,-3.3463,0.191717,-0.641316,-1.81884,1.70983,0.567187,-1.33717,0.455763,0.822024,-0.177343,1.01267,-1.14252
-1.07212,-0.265175,0.285958,-0.296147,-0.29548,-0.511399,-0.622394,-0.671316,1.85449,1.25074,1.98654,1.57625,-1.66283,0.158635,-1.14881,-0.569292,0.8923,-0.451217,1.94348,-1.99243,0.934446,-0.921476,-1.04428,0.908137,1.95849,0.821619,-0.0199591,2.25834,0.666219,1.06992,0.909146,-2.00595,-1.53783,0.574297,0.843318,0.720446,-1.08005,0.764489,-0.264626,-0.977508
-1.83691,1.58571,-0.376537,-0.935728,2.7639,0.0696432,2.18296,1.10312,-0.0961333,0.793298,-1.12656,0.972411,-2.15561,1.80993,1.47679,1.60082,0.743156,1.6079,0.0111698,0.188665,-1.50575,-0.29841,-0.927671,0.663289,-1.51198,-1.69091,0.0364391,-1.94629,-0.613727,0.288278,-0.27485,-1.53941,1.85866,-0.0441298,1.48671,1.42625,-1.28452,1.41417,0.647176,1.8739
1.01022,-2.65112,-0.407026,1.79138,0.553179,-0.787285,-0.551347,1.86792,-0.0853908,-1.57787,1.27378,-1.3585,-0.0771813,1.8041,0.848598,0.842372,-1.82873,0.00189215,1.81396,-1.28126,-1.61876,1.48164,0.729423,1.47948,-0.0806299,0.170598,-0.102115,-0.307443,0.118351,-0.808802,-0.415723,-0.265053,0.9812,-0.431837,1.99695,-1.46397,-1.87988,-0.269967,-0.0864895,0.0252083
1.45408,-0.512314,-1.27952,1.11475,0.854457,0.460524,0.388379,0.200995,-1.51286,1.11628,0.826167,-0.81283,1.85983,1.77416,1.10459,-0.716269,1.92041,-0.438033,-1.65822,1.00293,1.70446,-1.13025,0.155003,-1.65404,-0.491775,-0.327342,-1.91736,-1.42955,-1.32969,1.53111,1.91919,0.490432,-0.368969,-0.366313,0.746178,0.736869,-0.765831,-0.933683,-0.602252,-1.49571
