0.277,1.254,-1.15,-0.787,0.423,-2.01,0.394,-1.706,1.082,1.445,0.28,1.861,0.811,-2.542,-2.095,-2.361,0.244,-0.154,-0.941,0.015,0.726,1.016,0.322,-0.919,-0.926,-2.063,2.132,-2.4,1.359,2.259,-2.154,-1.829,-2.598,0.47,0.064,-1.788,-2.387,0.01,-1.066,1.447,0.536,-0.651
-1.239,0.545,1.967,-0.205,1.39,-2.702,-1.725,-1.136,-2.173,-1.791,1.468,2.234,-2.04,-1.777,2.343,-0.215,0.829,-0.607,1.385,1.733,1.82,-2.338,0.699,-2.451,1.624,-2.141,-2.372,0.316,-1.079,0.31,0.314,0.623,-1.794,1.526,1.78,-0.894,2.017,-1.665,-2.438,0.038,1.563,-0.591
1.459,-1.058,0.648,1.545,-0.674,-2.927,-0.302,1.523,0.345,2.223,-0.218,-0.47,-0.394,-0.165,2.2,-1.979,1.516,1.861,1.636,-1.716,-1.376,1.62,1.864,-1.415,-2.642,-2.323,-0.525,-2.399,-2.066,1.994,1.87,-1.731,1.16,1.513,2.564,-1.739,-2.581,1.794,2.073,-1.23,-0.39,1.051
-0.378,1.139,-0.901,-2.73,0.238,1.69,2.067,-2.617,-0.241,0.175,-1.117,-2.412,2.834,2.314,2.113,0.016,-1.909,-2.166,2.006,-0.674,-1.26,-0.756,-0.074,0.136,2.317,-2.549,-2.434,1.946,-2.243,1.036,2.356,-0.085,0.622,-0.339,2.372,0.184,0.088,-0.083,-0.762,1.541,-2.142,1.117
1.66,1.966,2.75,-0.38,2.085,1.014,-1.642,-0.922,-1.501,-2.567,0.377,0.045,0.844,-0.794,-1.407,2.396,-0.172,-1.684,1.784,0.249,-0.544,-0.967,1.191,0.792,1.835,1.001,0.989,-1.687,-2.358,-1.05,-1.143,-0.726,-2.654,-1.326,1.692,-0.546,0.763,1.778,1.676,1.929,0.348,0.868
-1.708,-1.087,0.615,0.544,0.269,-0.425,-0.002,0.061,-0.009,0.833,0.349,0.93,-2.909,0.911,-3.085,0.975,-0.526,1.702,1.292,-1.05,-2.682,0.016,-0.763,-1.712,1.674,-0.563,1.485,1.937,-1.039,-2.489,-0.454,1.543,0.614,1.14,-0.562,-0.483,-1.275,-0.299,0.568,-0.476,0.122,-1.671
1.83,-0.92,-2.139,1.604,-0.693,1.856,1.693,-2.069,2.298,-0.578,-0.071,-1.89,-0.607,1.785,-0.275,-1.158,-1.48,0.862,-0.968,1.468,1.393,-2.498,0.187,-1.451,0.198,-1.92,0.623,0.772,1.883,-0.402,1.338,0.432,-0.535,-2.156,0.216,-0.989,-0.594,-1.454,2.284,1.397,0.866,-0.531
-0.234,0.117,0.381,1.598,-2.25,-2.062,-1.357,-0.691,-1.316,1.187,-1.676,-2.032,1.419,-0.221,-0.938,1.928,-2.16,-1.037,-1.786,-1.685,2.582,-0.042,-0.049,0.017,1.653,-0.14,2.93,1.379,2.49,0.501,-0.468,-0.522,0.614,-1.996,1.298,1.583,0.453,0.393,2.803,-2.395,-1.266,2.2
-0.279,1.333,0.91,-1.476,2.044,0.335,-1.004,-1.804,2.14,-2.449,0.191,1.531,-2.119,0.576,-0.875,1.113,-1.606,0.329,2.981,-1.412,0.658,1.341,-0.344,0.343,0.011,-1.532,-2.043,1.95,-3.287,-0.699,-2.416,1.512,-1.512,-1.381,-1.796,0.254,-1.987,2.802,1.628,1.847,-0.685,-0.241
0.412,-1.639,0.001,-0.86,-1.872,-1.89,0.322,0.438,2.637,1.18,2.267,2.313,2.909,2.029,-0.727,-1.719,0.679,-0.69,0.919,-0.452,1.3,-2.672,-0.423,-1.552,2.334,0.422,-1.544,2.174,-0.339,-1.473,-1.846,0.134,1.294,-1.359,-0.012,0.639,-1.705,2.199,1.067,-0.12,-1.057,-2.411
2.318,1.656,-1.296,-1.878,1.513,-0.164,0.707,2.078,-1.829,0.45,-0.617,-2.122,-0.689,-0.38,2.471,0.106,0.82,-1.616,-0.419,-1.838,-0.395,-0.74,0.277,1.368,2.854,1.067,0.085,-1.736,0.034,1.297,-1.31,-3.018,0.65,-1.006,2.174,2.452,0.901,-2.127,1.014,1.858,-0.257,0.317
1.91,1.328,-2.181,-1.211,1.312,0.136,1.35,-1.191,-0.955,2.075,-1.625,0.52,0.529,1.962,-1.163,1.848,-1.711,1.918,-0.374,-0.866,0.706,-1.028,-1.929,1.374,-0.492,-1.805,0.628,-0.828,-1.292,0.411,-0.503,0.557,-2.396,1.149,1.749,-2.428,-0.267,-2.27,-1.922,0.913,-1.352,1.288
0.996,-1.97,-0.591,0.087,-1.778,-1.463,-1.614,1.277,-1.558,1.904,0.273,-1.976,2.297,0.122,0.445,0.345,-0.023,-0.439,-0.736,-0.693,-1.761,-0.24,-1.03,0.603,-2.34,2.553,-0.995,1.501,-0.299,-0.33,0.521,-0.834,-1.036,2.302,2.541,0.49,-0.356,-0.888,-1.759,1.067,1.694,-1.956
-0.487,0.872,0.148,-0.598,-1.328,-0.51,-2.347,-0.516,-1.269,0.263,-0.524,-1.354,-0.938,-1.334,-2.91,0.238,2.198,1.682,-1.411,-0.947,2.751,2.465,1.061,1.291,0.934,0.104,-2.513,0.252,1.062,1.031,-0.011,0.715,-1.825,-1.276,1.206,-1.881,-0.861,-0.641,2.496,-1.771,0.545,-0.794
-0.437,-1.084,0.762,1.169,-2.14,1.893,-0.919,0.977,2.327,-1.527,0.722,-2.057,0.251,2.6,-0.22,0.185,-0.731,-0.84,-0.472,-1.985,-0.203,-1.932,0.079,-0.385,2.443,-2.587,-2.174,-1.201,1.52,0.674,-0.953,1.616,1.721,-0.934,-0.822,-0.087,-0.847,-0.652,-2.074,1.456,2.1,2.138
2.256,2.46,1.213,-0.259,-1.715,-0.973,1.771,0.711,-0.188,0.145,-0.37,0.626,-3.103,1.844,-2.128,-1.176,2.264,-2.522,-2.582,-1.155,1.927,-1.617,-2.161,0.1,-2.687,-1.659,-0.122,-0.498,1.149,-1.017,-0.237,-2.193,0.111,1.97,-1.397,0.273,-1.2,0.771,0.175,-2.236,-0.35,-1.352
7.038,1.721,-2.714,-3.16,-6.346,0.94,-2.757,-5.804,-6.312,-2.04,3.21,0.054,6.096,5.175,8.031,-6.849
-0.883,-1.228,0.346,0.88,0.855,-2.229,-0.226,0.204,0.749,1.099,-1.908,2.771,-0.094,-0.263,1.654,1.595
-0.927,0.645,0.695,-0.957,-0.138,-0.542,-1.928,0.443,1.615,1.476,-1.592,-2.088,-0.615,1.414,-1.063,0.096
-1.332,1.33,0.836,-1.885,-2.428,0.444,-1.034,1.428,0.435,-0.794,-1.683,2.756,0.52,-2.364,-1.476,0.648
1.798,2.495,0.982,-1.36,-2.74,-2.572,2.146,-2.37,-1.921,-1.867,-1.029,-2.25,-2.185,-0.563,0.419,1.708
0.774,0.435,-2.687,-1.395,-1.827,-0.196,-1.784,-0.153,-1.688,-1.271,-0.302,0.638,0.582,-2.172,-2.328,-0.657
1.023,-2.012,-0.14,1.461,1.188,-0.601,-1.477,-2.084,1.072,-1.998,0.395,-1.693,-0.782,-0.49,0.58,-1.855
-1.853,-1.397,-1.594,2.944,-0.494,-1.378,-2.881,-0.175,1.015,0.992,-1.278,-0.541,-0.262,0.966,0.705,1.449
2.172,-1.858,-1.471,-2.657,1.997,2.025,-2.161,1.019,-2.033,2.417,1.785,-1.714,-0.853,-1.309,-1.306,-0.489
1.594,1.842,-0.457,0.393,0.698,1.066,-1.266,2.243,0.771,1.814,1.891,2.297,0.103,2.589,2.421,-1.072
0.377,1.845,-0.011,-1.026,-0.539,0.66,-2.178,1.739,-2.186,1.162,-2.41,-1.097,-1.569,-0.775,-1.238,1.033
-1.136,0.969,1.62,-2.274,-0.245,-1.419,-0.245,-0.741,1.916,1.292,-2.206,2.296,0.748,-1.442,-0.507,-1.895
-1.298,0.82,0.089,2.109,1.894,-0.738,0.411,1.256,-1.395,-0.358,0.685,1.905,2.069,0.212,0.22,1.974
-0.743,1.902,-2.358,1.79,-0.84,-0.122,-0.506,0.294,-1.328,1.667,-0.82,1.091,-1.02,-2.532,-1.61,-1.14
-1.145,-0.94,0.497,-0.308,-1.351,-1.91,-1.837,1.352,1.537,2.591,-0.249,1.467,1.774,0.303,-0.32,-1.856
2.855,-1.408,1.925,2.106,2.132,0.537,-2.172,0.783,1.392,-1.515,-1.673,0.853,1.674,2.193,-1.932,-1.644
-2.245,-1.028,-1.456,-1.65,1.931,0.899,0.187,-2.013,0.364,2.532,-1.176,1.97,0.253,-0.33,2.032,-2.276
1.408,-3.207,5.495,5.533,2.035,6.703,7.793,-5.253,7.41,3.474,1.685,-5.435,-0.622,4.725,3.708,-1.889
0.715,-2.331,1.308,-1.188,-1.306,-0.647,1.896,-1.514,-0.032,2.313,-1.078,-0.218,1.793,2.896,1.605,1.168
-1.883,-2.801,0.701,0.66,0.216,1.589,0.885,-0.004,-0.584,-1.55,-2.298,-2.675,-0.773,1.999,-0.048,-0.362
-1.87,-0.105,1.767,1.73,2.279,-2.074,-1.006,-0.263,-0.521,2.03,-1.809,2.189,-0.297,-1.521,1.965,-0.917
2.14,0.112,0.381,1.953,-0.228,0.281,-1.656,-1.134,1.989,-1.601,1.591,0.984,0.237,0.928,2.136,-2.421
1.317,-0.388,0.346,1.093,1.568,-1.766,2.164,0.766,-0.22,2.001,1.129,1.907,1.131,2.117,0.229,-0.274
-1.459,-0.799,-1.712,-1.51,0.273,1.619,-1.31,-0.792,-2.578,-0.544,-2.545,-1.36,-1.256,-0.192,-0.385,-2.42
-2.55,2.888,0.993,-0.469,-1.437,-1.045,-1.619,0.289,1.646,-1.206,-2.048,0.069,-2.311,0.491,1.91,-0.31
-6.396,4.175,-1.424,-1.712,5.285,-8.061,-2.288

